chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_220_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table ms_sactregimencycle pk_column_name sactregimencycleid pk_data_type uniqueidentifier watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_MASTER,dbo,MS_SactRegimenCycle,SactRegimenCycleId,uniqueidentifier,ModifiedDate,datetime,No,116.0,incremental with watermark datetime,
dataglossary_row_221_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table ms_sactregimenlog pk_column_name sactregimenlogid pk_data_type uniqueidentifier watermark_column_name createddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,333,83,SQL Server,EMR,EMR_MASTER,dbo,MS_SactRegimenLog,SactRegimenLogId,uniqueidentifier,CreatedDate,datetime,No,24.0,incremental with watermark datetime,
dataglossary_row_222_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table ms_sactregimentemplate pk_column_name sactregimentemplateid pk_data_type uniqueidentifier watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,344,86,SQL Server,EMR,EMR_MASTER,dbo,MS_SactRegimenTemplate,SactRegimenTemplateId,uniqueidentifier,ModifiedDate,datetime,No,1067.0,incremental with watermark datetime,
dataglossary_row_223_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table ms_sactregimentemplatesolvent pk_column_name sactregimentemplatesolventid pk_data_type uniqueidentifier watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,358,89,SQL Server,EMR,EMR_MASTER,dbo,MS_SactRegimenTemplateSolvent,SactRegimenTemplateSolventId,uniqueidentifier,ModifiedDate,datetime,No,1050.0,incremental with watermark datetime,
dataglossary_row_224_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table ms_wardtype pk_column_name wardtypeid pk_data_type integer watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,313,78,SQL Server,EMR,EMR_MASTER,dbo,MS_WardType,WardTypeId,integer,ModifiedDate,datetime,No,14.0,incremental with watermark datetime,
dataglossary_row_225_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_chart_calculation pk_column_name chart_calculation_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,SQL Server,EMR,EMR_MASTER,dbo,shg_chart_calculation,chart_calculation_id,integer,modified_date,datetime,No,151088.0,incremental with watermark datetime,
dataglossary_row_226_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_chart_note pk_column_name chart_note_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,EMR_MASTER,dbo,shg_chart_note,chart_note_id,integer,modified_date,datetime,No,28.0,incremental with watermark datetime,
dataglossary_row_227_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_connection pk_column_name connection_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,EMR_MASTER,dbo,shg_connection,connection_id,integer,modified_date,datetime,No,492.0,incremental with watermark datetime,
dataglossary_row_228_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_disease_classification_detail pk_column_name disease_classification_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,367,91,SQL Server,EMR,EMR_MASTER,dbo,shg_disease_classification_detail,disease_classification_detail_id,uniqueidentifier,modified_date,datetime,No,1644.0,incremental with watermark datetime,
dataglossary_row_229_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_disease_classification_type pk_column_name disease_classification_type_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,363,90,SQL Server,EMR,EMR_MASTER,dbo,shg_disease_classification_type,disease_classification_type_id,uniqueidentifier,modified_date,datetime,No,55.0,incremental with watermark datetime,
dataglossary_row_230_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_doctor_fee_mapping_alvin pk_column_name doctor_fee_mapping_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,351,87,SQL Server,EMR,EMR_MASTER,dbo,shg_doctor_fee_mapping_Alvin,doctor_fee_mapping_id,uniqueidentifier,modified_date,datetime,No,4.0,incremental with watermark datetime,
dataglossary_row_231_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_doctor_fee_mapping_backup pk_column_name doctor_fee_mapping_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,352,88,SQL Server,EMR,EMR_MASTER,dbo,shg_doctor_fee_mapping_BACKUP,doctor_fee_mapping_id,uniqueidentifier,modified_date,datetime,No,21356.0,incremental with watermark datetime,
dataglossary_row_232_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_job pk_column_name job_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,315,78,SQL Server,EMR,EMR_MASTER,dbo,shg_job,job_id,uniqueidentifier,modified_date,datetime,No,563.0,incremental with watermark datetime,
dataglossary_row_233_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_job_log pk_column_name log_id pk_data_type integer watermark_column_name createddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,308,77,SQL Server,EMR,EMR_MASTER,dbo,shg_job_log,log_id,integer,CreatedDate,datetime,No,105439111.0,incremental with watermark datetime,
dataglossary_row_234_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_lookup_list pk_column_name lookup_list_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,331,82,SQL Server,EMR,EMR_MASTER,dbo,shg_lookup_list,lookup_list_id,uniqueidentifier,modified_date,datetime,No,120.0,incremental with watermark datetime,
dataglossary_row_235_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_manual_run pk_column_name manual_run_id pk_data_type integer watermark_column_name last_run is_watermark_null no extraction_type_rules incremental with watermark datetime,286,71,SQL Server,EMR,EMR_MASTER,dbo,shg_manual_run,manual_run_id,integer,last_run,,No,1.0,incremental with watermark datetime,
dataglossary_row_236_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_manual_run_log pk_column_name log_id pk_data_type integer watermark_column_name run_date is_watermark_null no extraction_type_rules incremental with watermark datetime,283,70,SQL Server,EMR,EMR_MASTER,dbo,shg_manual_run_log,log_id,integer,run_date,,No,38.0,incremental with watermark datetime,
dataglossary_row_237_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_nurse_mapping pk_column_name nurse_mapping_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,335,83,SQL Server,EMR,EMR_MASTER,dbo,shg_nurse_mapping,nurse_mapping_id,uniqueidentifier,modified_date,datetime,No,94405.0,incremental with watermark datetime,
dataglossary_row_238_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_order_set pk_column_name order_set_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,332,83,SQL Server,EMR,EMR_MASTER,dbo,shg_order_set,order_set_id,uniqueidentifier,modified_date,datetime,Yes,31751.0,customquery_find other watermark column,
dataglossary_row_239_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_order_set_compound pk_column_name order_set_compound_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,350,87,SQL Server,EMR,EMR_MASTER,dbo,shg_order_set_compound,order_set_compound_id,uniqueidentifier,modified_date,datetime,Yes,4639.0,customquery_find other watermark column,
dataglossary_row_240_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_order_set_detail pk_column_name order_set_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,346,86,SQL Server,EMR,EMR_MASTER,dbo,shg_order_set_detail,order_set_detail_id,uniqueidentifier,modified_date,datetime,Yes,136343.0,customquery_find other watermark column,
dataglossary_row_241_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_organization_setting pk_column_name organization_setting_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,354,88,SQL Server,EMR,EMR_MASTER,dbo,shg_organization_setting,organization_setting_id,uniqueidentifier,modified_date,datetime,Yes,5153.0,customquery_find other watermark column,
dataglossary_row_242_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_master schema_name dbo source_table shg_others_mapping pk_column_name others_mapping_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,337,84,SQL Server,EMR,EMR_MASTER,dbo,shg_others_mapping,others_mapping_id,uniqueidentifier,modified_date,datetime,No,14.0,incremental with watermark datetime,
